patientid,statusid,name,description,staffid,datein,dateout,time_in,time_out,time_duration,census_reason_id,census_reason_txt,reason_txt,display_id
8984-2,3,Gracie,,L19,12/16/2022 9:00:16,12/16/2022 9:19:50,9:00,9:19,19 m,,,,LVH
8984-6,1,Patches,Sick,L24,7/12/2023 18:27:24,7/12/2023 19:10:15,18:27,19:10,43 m,,,,LVH
8984-6,1,Patches,Surgery,16,7/19/2023 7:58:05,7/19/2023 18:07:33,7:58,18:07,10 h 9 m,,Aural polyp/cysts,,MPV
8984-3,1,Lilly,Senior Exam,4,7/25/2023 10:22:27,7/25/2023 11:09:48,10:22,11:09,47 m,,,,MPV
8984-6,1,Patches,Recheck,4,7/25/2023 10:22:35,7/25/2023 11:09:48,10:22,11:09,47 m,,Ear,,MPV
10327,1,Freddie,Senior Exam,6,3/28/2023 12:39:50,3/28/2023 13:04:40,12:39,13:04,25 m,,,,MPV
15076,3,Alice,Laser,TK,8/3/2022 8:58:53,8/3/2022 10:47:44,8:58,10:47,1 h 49 m,,1st adequan inj- o bringing?,,MPV
15076,3,Alice,Sick,16,8/5/2022 10:34:56,8/5/2022 11:21:12,10:34,11:21,47 m,,fecal incontinence,,MPV
15075,1,Dexter,Sick,19,8/15/2022 10:29:54,8/15/2022 10:52:05,10:29,10:52,23 m,,Biting at paws,,MPV
15075,1,Dexter,Emergency,11,8/15/2022 16:31:11,8/15/2022 17:10:25,16:31,17:10,39 m,,,,MPV
15075,1,Dexter,Drop off - Admit,19,9/15/2022 8:42:43,9/15/2022 16:18:57,8:42,16:18,7 h 36 m,,punch biopsy,,MPV
15075,1,Dexter,Sick,6,9/21/2022 10:23:42,9/23/2022 14:05:44,10:23,14:05,2 d 3 h 42 m,,,,MPV
15075,1,Dexter,Recheck,16,9/28/2022 16:27:47,9/28/2022 16:53:45,16:27,16:53,26 m,,S/R,,MPV
30159,1,Paisley,New Pet,19,10/14/2022 14:19:23,10/14/2022 15:03:04,14:19,15:03,44 m,23,,coughing,MPV
30159,1,Paisley,Sick,11,11/9/2022 19:09:46,11/9/2022 19:58:17,19:09,19:58,49 m,,check eyes,,MPV
15075,1,Dexter,TNT,L19,11/11/2022 9:01:54,11/11/2022 9:03:33,9:01,9:03,2 m,,,,LVH
15075,1,Dexter,Lab Work,TK,11/22/2022 10:29:07,11/22/2022 10:40:31,10:29,10:40,11 m,,,,MPV
30159,1,Paisley,Surgery,16,12/1/2022 8:28:56,12/2/2022 10:11:03,8:28,10:11,1 d 1 h 43 m,,Canine OVH (over 40lbs),,MPV
15075,1,Dexter,Senior Exam,11,12/12/2022 15:38:56,12/12/2022 16:08:58,15:38,16:08,30 m,,,,MPV
30159,1,Paisley,Sick,16,12/14/2022 18:35:36,12/14/2022 19:01:29,18:35,19:01,26 m,,excessive licking vulva,,MPV
30159,1,Paisley,TNT,TK,12/22/2022 16:03:08,12/22/2022 16:22:52,16:03,16:22,19 m,,+ anal glands,,MPV
15075,1,Dexter,TNT,TK,12/22/2022 16:03:19,12/22/2022 16:22:52,16:03,16:22,19 m,,+ anal glands,,MPV
30159,1,Paisley,Recheck,16,12/30/2022 9:39:46,12/30/2022 10:32:11,9:39,10:32,53 m,,Check rear end,,MPV
15075,1,Dexter,Sick,L19,1/6/2023 10:11:28,1/6/2023 10:45:54,10:11,10:45,34 m,,inch raised lump R hip,,LVH
30159,1,Paisley,Recheck,16,1/13/2023 13:47:37,1/13/2023 14:22:17,13:47,14:22,35 m,,,,MPV
15075,1,Dexter,TNT,TK,2/8/2023 17:08:27,2/8/2023 17:21:35,17:08,17:21,13 m,,,,MPV
30159,1,Paisley,TNT,TK,2/8/2023 17:08:39,2/8/2023 17:21:35,17:08,17:21,13 m,,,,MPV
30159,1,Paisley,Recheck,L16,2/21/2023 17:15:39,2/21/2023 17:46:25,17:15,17:46,31 m,,not using hind legs,,LVH
15075,1,Dexter,TNT,L12,3/9/2023 12:02:56,3/9/2023 12:05:10,12:02,12:05,3 m,,,,LVH
30159,1,Paisley,Recheck,L16,3/13/2023 8:44:55,3/13/2023 8:56:54,8:44,8:56,12 m,,,,LVH
15075,1,Dexter,Senior Exam,L19,3/31/2023 11:06:10,3/31/2023 11:47:39,11:06,11:47,41 m,,due apr/june/july,,LVH
30159,1,Paisley,TNT,TK,4/4/2023 18:46:53,4/4/2023 19:05:52,18:46,19:05,19 m,,AGE,,MPV
15075,1,Dexter,Lab Work,LTK,4/17/2023 11:28:42,4/17/2023 11:37:08,11:28,11:37,9 m,,bloodwork,,LVH
15075,1,Dexter,Dental,19,4/25/2023 8:20:15,4/25/2023 17:14:15,8:20,17:14,8 h 54 m,,,,MPV
30159,1,Paisley,Recheck,M11,4/25/2023 11:29:01,4/25/2023 11:55:27,11:29,11:55,26 m,,ag issues still,,MET
30159,1,Paisley,Recheck,M11,5/9/2023 11:52:07,5/9/2023 12:06:41,11:52,12:06,14 m,,,,MET
30159,1,Paisley,Recheck,M11,5/30/2023 12:24:19,5/30/2023 12:56:58,12:24,12:56,32 m,,anal  cytopoint,,MET
15075,1,Dexter,Behavior Consultation,L19,6/2/2023 8:29:21,6/2/2023 9:03:52,8:29,9:03,34 m,,tnt/age,,LVH
30159,1,Paisley,Sick,M11,6/27/2023 17:11:14,6/27/2023 17:36:59,17:11,17:36,25 m,,Allergies,,MET
15075,1,Dexter,Sick,M11,7/28/2023 10:23:17,7/28/2023 10:39:59,10:23,10:39,16 m,,lump,,MET
24921,1,Millie,Preventative Care Exam,6,1/16/2023 12:51:29,1/16/2023 13:12:04,12:51,13:12,21 m,,+ nail trim,,MPV
210,1,Nomad,Senior Exam,6,11/11/2022 9:39:10,11/11/2022 9:58:31,9:39,9:58,19 m,,,,MPV
15663,1,Scar,Exotic Exam,4,5/16/2023 9:49:15,5/16/2023 10:15:58,9:49,10:15,26 m,,bumps/discoloration u/tail,,MPV
32032,1,Kingsford,New Client,L4,4/12/2023 16:33:26,4/12/2023 17:12:29,16:33,17:12,39 m,,Lump on neck,,LVH
29836,1,Blue,New Client,19,9/13/2022 8:37:16,9/13/2022 9:02:35,8:37,9:02,25 m,,Sick,,MPV
29836,1,Blue,Preventative Care Exam,19,9/22/2022 13:25:33,9/22/2022 14:22:00,13:25,14:22,57 m,,First puppy,,MPV
29836,1,Blue,Drop off - Admit,6,10/28/2022 8:32:31,10/28/2022 14:00:52,8:32,14:00,5 h 28 m,,Motrin ingestion,,MPV
29836,1,Blue,Emergency,11,11/7/2022 13:18:32,11/7/2022 13:49:38,13:18,13:49,31 m,,labored breathing,,MPV
29836,1,Blue,Preventative Care Exam,6,11/15/2022 13:03:39,11/15/2022 13:21:45,13:03,13:21,18 m,,,,MPV
9114,3,Lassie,TNT,TK,10/19/2022 9:33:46,10/19/2022 9:42:06,9:33,9:42,9 m,,,,MPV
9114,3,Lassie,Sick,4,1/9/2023 8:49:47,1/9/2023 9:22:22,8:49,9:22,33 m,,,,MPV
9114,3,Lassie,Euthanasia,L4,1/11/2023 14:40:51,1/11/2023 14:48:20,14:40,14:48,8 m,,,,LVH
30650,1,Margot,Sick,11,11/26/2022 12:32:51,11/26/2022 13:03:08,12:32,13:03,31 m,,Lip infection,,MPV
30650,1,Margot,Cytopoint Injection,TK,4/4/2023 18:05:24,4/4/2023 18:30:45,18:05,18:30,25 m,,TNT,,MPV
30650,1,Margot,Sick,M16,7/8/2023 8:20:54,7/8/2023 8:44:17,8:20,8:44,24 m,,bloody diarrhea,,MET
31456,1,Lucky,New Pet,6,2/7/2023 17:46:59,2/7/2023 18:35:29,17:46,18:35,49 m,,,,MPV
31544,3,Max,New Client,6,2/17/2023 15:00:14,2/17/2023 15:41:56,15:00,15:41,41 m,,wheezy,,MPV
31544,3,Max,Euthanasia,L12,7/18/2023 8:40:58,7/18/2023 9:30:40,8:40,9:30,50 m,,,,LVH
23992,1,Birdie,Technician Appointment,M11,8/12/2022 14:27:39,8/12/2022 14:31:36,14:27,14:31,4 m,,Lyme/Lepto/HWT,,MET
30391,1,Wilbur,New Pet,16,11/2/2022 14:50:57,11/2/2022 16:04:37,14:50,16:04,1 h 14 m,,O found tapeworm in beddin,,MPV
30392,1,Zig,New Pet,16,11/2/2022 14:51:09,11/2/2022 16:04:37,14:51,16:04,1 h 13 m,,,,MPV
30391,1,Wilbur,Preventative Care Exam,M11,12/2/2022 15:34:13,12/2/2022 16:00:17,15:34,16:00,26 m,,Next kitten vaccines,,MET
30392,1,Zig,Preventative Care Exam,M11,12/2/2022 15:34:22,12/2/2022 16:00:17,15:34,16:00,26 m,,Next kitten vaccines,,MET
30392,1,Zig,Short Procedure,4,2/6/2023 8:05:51,2/6/2023 15:56:00,8:05,15:56,7 h 51 m,,Feline castration,,MPV
30391,1,Wilbur,Surgery,4,2/6/2023 8:06:02,2/6/2023 15:56:00,8:06,15:56,7 h 50 m,,Castration,,MPV
30392,1,Zig,Technician Appointment,M11,2/17/2023 12:40:28,2/17/2023 12:46:41,12:40,12:46,6 m,,RCP 2 year,,MET
30391,1,Wilbur,Technician Appointment,M11,2/17/2023 12:40:43,2/17/2023 12:46:41,12:40,12:46,6 m,,rcp 2 year,,MET
30392,1,Zig,Technician Appointment,M11,2/17/2023 12:54:49,2/17/2023 12:55:15,12:54,12:55,1 m,,RCP 2 year,,MET
30391,1,Wilbur,Technician Appointment,M11,2/17/2023 12:55:02,2/17/2023 12:55:29,12:55,12:55,0 m,,rcp 2 year,,MET
23992,1,Birdie,Preventative Care Exam,M11,6/9/2023 10:46:26,6/9/2023 11:08:43,10:46,11:08,22 m,,,,MET
11650,1,Pippa,Preventative Care Exam,6,10/18/2022 13:31:53,10/18/2022 13:52:22,13:31,13:52,21 m,,,,MPV
18552,1,Harrison,Preventative Care Exam,M11,5/12/2023 16:22:53,5/12/2023 16:58:13,16:22,16:58,36 m,,,,MET
18553,1,Prudence,Preventative Care Exam,M11,5/12/2023 16:23:05,5/12/2023 16:58:13,16:23,16:58,35 m,,,,MET
29767,1,Schrute,New Pet,6,9/2/2022 14:58:34,9/2/2022 15:39:45,14:58,15:39,41 m,,Very loose stool.,,MPV
29767,1,Schrute,Preventative Care Exam,6,9/15/2022 15:27:57,9/15/2022 16:25:43,15:27,16:25,58 m,,last kitten,,MPV
6477,1,Schmidt,Sick,6,9/15/2022 15:28:12,9/15/2022 16:25:43,15:28,16:25,57 m,,gagging breathing issues,,MPV
6477,1,Schmidt,Recheck,6,10/18/2022 13:20:04,10/18/2022 14:29:08,13:20,14:29,1 h 9 m,,still coughing/lethargic,,MPV
6477,1,Schmidt,Recheck,6,11/3/2022 12:59:54,11/3/2022 13:11:55,12:59,13:11,12 m,,,,MPV
29767,1,Schrute,Recheck,16,11/8/2022 16:06:34,11/8/2022 16:55:10,16:06,16:55,49 m,,,,MPV
29767,1,Schrute,Recheck,16,11/29/2022 11:23:29,11/29/2022 12:08:57,11:23,12:08,45 m,,,,MPV
20296-1,1,Skylar,Lab Work,TK,8/29/2022 8:58:58,8/29/2022 9:17:20,8:58,9:17,19 m,,recheck liver values,,MPV
20296-1,1,Skylar,Lab Work,16,9/15/2022 8:38:46,9/16/2022 8:41:22,8:38,8:41,1 d 0 h 3 m,,LDDST,,MPV
20296-1,1,Skylar,Lab Work,TK,3/30/2023 9:34:43,3/30/2023 9:53:08,9:34,9:53,19 m,,,,MPV
28123,1,Milo,Preventative Care Exam,4,4/29/2023 8:13:27,4/29/2023 8:50:09,8:13,8:50,37 m,,,,MPV
28123,1,Milo,Surgery,6,5/26/2023 7:35:15,5/26/2023 16:28:16,7:35,16:28,8 h 53 m,,Canine castration,,MPV
20296-1,1,Skylar,Sick,16,6/14/2023 18:44:14,6/14/2023 19:17:01,18:44,19:17,33 m,,eye issues,,MPV
20296-1,1,Skylar,Sick,L12,7/20/2023 12:01:12,7/20/2023 12:24:07,12:01,12:24,23 m,,,,LVH
29257,2,Remington (Remy),Preventative Care Exam,M11,8/9/2022 11:34:28,8/9/2022 11:54:09,11:34,11:54,20 m,,,,MET
29257,2,Remington (Remy),Sick,M11,8/16/2022 15:51:53,8/16/2022 16:27:22,15:51,16:27,36 m,,diarrhea,,MET
25837,1,Mindi,Preventative Care Exam,L12,8/4/2022 12:05:47,8/4/2022 12:26:24,12:05,12:26,21 m,,Exam & vaccines,,LVH
25837,1,Mindi,Technician Appointment,L12,10/6/2022 12:03:35,10/6/2022 12:12:37,12:03,12:12,9 m,,bord/wellness panel bw,,LVH
25837,1,Mindi,Sick,19,2/11/2023 9:28:39,2/11/2023 9:37:14,9:28,9:37,9 m,,,,MPV
25837,1,Mindi,Suture Removal,19,2/21/2023 9:01:27,2/21/2023 9:15:40,9:01,9:15,14 m,,,,MPV
25837,1,Mindi,Recheck,16,2/24/2023 8:52:35,2/24/2023 9:08:14,8:52,9:08,16 m,,,,MPV
25837,1,Mindi,Sick,L16,4/24/2023 16:33:35,4/24/2023 16:52:39,16:33,16:52,19 m,,Rash on inner thigh,,LVH
25837,1,Mindi,Recheck,L16,5/8/2023 16:33:38,5/8/2023 16:40:19,16:33,16:40,7 m,,,,LVH
4413,1,Oskar,Sick,19,10/27/2022 15:41:02,10/27/2022 16:17:35,15:41,16:17,36 m,,,,MPV
18318,1,Paris,Sick,M6,1/28/2023 10:49:21,1/28/2023 11:27:25,10:49,11:27,38 m,,eye not opening,,MET
8080,1,Merida,Preventative Care Exam,6,5/2/2023 16:34:56,5/2/2023 17:02:27,16:34,17:02,28 m,,vacc and fecal,,MPV
18318,1,Paris,Preventative Care Exam,6,5/2/2023 16:35:21,5/2/2023 17:02:27,16:35,17:02,27 m,,vacc,,MPV
4413,1,Oskar,Sick,19,5/4/2023 15:36:58,5/4/2023 16:40:26,15:36,16:40,1 h 4 m,,penis stuck out,,MPV
4413,1,Oskar,Recheck,19,5/9/2023 9:17:57,5/9/2023 9:23:38,9:17,9:23,6 m,,recheck penis,,MPV
4413,1,Oskar,Sick,4,5/16/2023 15:25:02,5/16/2023 16:06:25,15:25,16:06,41 m,,,,MPV
18318,1,Paris,Emergency,19,6/8/2023 13:29:03,6/9/2023 16:37:20,13:29,16:37,1 d 3 h 8 m,,Ate Lillies,,MPV
4413,1,Oskar,Sick,11,7/24/2023 16:15:36,7/24/2023 17:16:43,16:15,17:16,1 h 1 m,,penis stuck out 4 days,,MPV
4413,1,Oskar,Recheck,11,7/31/2023 10:14:53,7/31/2023 10:54:03,10:14,10:54,40 m,,recheck penis discharge,,MPV
L7600,1,Millie,Preventative Care Exam,19,8/25/2022 16:52:39,8/25/2022 17:17:15,16:52,17:17,25 m,,,,MPV
L6198,1,Ruba,Sick,L16,12/12/2022 17:44:14,12/12/2022 18:02:19,17:44,18:02,18 m,,not eating well,,LVH
20665-1,1,Moose,Sick,4,11/1/2022 15:17:44,11/1/2022 15:32:58,15:17,15:32,15 m,,leg not weight bearing.,,MPV
20665-1,1,Moose,Senior Exam,11,2/18/2023 10:13:18,2/18/2023 10:28:17,10:13,10:28,15 m,,only wants RV,,MPV
20665-1,1,Moose,Sick,4,6/22/2023 14:00:24,6/22/2023 14:26:53,14:00,14:26,26 m,,N/E this AM/blood in diarrhe,,MPV
15847,1,Daisy,Preventative Care Exam,M11,9/16/2022 12:57:36,9/16/2022 13:26:28,12:57,13:26,29 m,,,,MET
23102,1,Charlie,Exam,M11,9/16/2022 12:58:11,9/16/2022 13:26:28,12:58,13:26,28 m,,lyme/lepto,,MET
23102,1,Charlie,Sick,M16,10/1/2022 9:51:58,10/1/2022 10:26:38,9:51,10:26,35 m,,limping,,MET
23102,1,Charlie,Preventative Care Exam,M16,4/21/2023 15:11:24,4/21/2023 15:44:07,15:11,15:44,33 m,,talk about anxiety,,MET
23102,1,Charlie,Preventative Care Exam,M16,4/21/2023 16:03:41,5/20/2023 9:47:59,16:03,9:47,28 d 17 h 44 m,,talk about anxiety,,MET
15848,1,June,Preventative Care Exam,M19,6/10/2023 10:08:34,6/10/2023 10:32:36,10:08,10:32,24 m,,vacc and TNT,,MET
15899,1,Parsnip,Preventative Care Exam,M24,6/17/2023 8:52:02,6/17/2023 9:11:16,8:52,9:11,19 m,,vacc,,MET
26481,1,Archer,Preventative Care Exam,19,12/29/2022 12:57:28,12/29/2022 13:50:50,12:57,13:50,53 m,,3 core vx,,MPV
26481,1,Archer,Recheck,6,1/12/2023 13:39:27,1/12/2023 14:14:16,13:39,14:14,35 m,,,,MPV
26481,1,Archer,Technician Appointment,TK,2/10/2023 10:56:34,2/10/2023 11:05:41,10:56,11:05,9 m,,2nd flu lyme lepto,,MPV
26482,1,Brad Pitt,Preventative Care Exam,6,3/16/2023 10:41:03,3/16/2023 11:12:10,10:41,11:12,31 m,,,,MPV
25522,1,Jessie,Sick,M11,8/12/2022 16:34:49,8/12/2022 17:03:51,16:34,17:03,29 m,,,,MET
25522,1,Jessie,Technician Appointment,TK,9/28/2022 17:11:50,9/28/2022 17:22:36,17:11,17:22,11 m,,lyme & lepto,,MPV
25522,1,Jessie,Preventative Care Exam,M11,6/30/2023 16:44:48,6/30/2023 17:25:49,16:44,17:25,41 m,,,,MET
21523-1,1,Coco,Senior Exam,16,1/12/2023 9:58:39,1/12/2023 10:46:40,9:58,10:46,48 m,,check lipoma on leg,,MPV
21523-1,1,Coco,Surgery,4,1/30/2023 7:59:50,1/30/2023 16:20:31,7:59,16:20,8 h 21 m,,Mass Removal,,MPV
21523-1,1,Coco,Recheck,4,2/9/2023 13:21:01,2/9/2023 13:37:09,13:21,13:37,16 m,,remove sutures,,MPV
2829,1,Isabella,Sick,11,3/6/2023 15:53:31,3/6/2023 16:14:14,15:53,16:14,21 m,,,,MPV
2829,1,Isabella,Surgery,4,3/20/2023 7:57:50,3/20/2023 18:44:11,7:57,18:44,10 h 47 m,,mass removal,,MPV
2829,1,Isabella,Recheck,4,3/30/2023 14:20:19,3/30/2023 14:51:58,14:20,14:51,31 m,,Suture removal,,MPV
2829,1,Isabella,Sick,16,4/1/2023 9:09:00,4/1/2023 9:29:54,9:09,9:29,20 m,,,,MPV
2829,1,Isabella,Recheck,4,4/3/2023 9:53:54,4/3/2023 10:41:36,9:53,10:41,48 m,,open Sx incision again,,MPV
2829,1,Isabella,Recheck,4,4/6/2023 15:21:37,4/6/2023 15:35:42,15:21,15:35,14 m,,Sx incision,,MPV
2829,1,Isabella,Recheck,4,4/13/2023 15:04:33,4/13/2023 15:32:12,15:04,15:32,28 m,,,,MPV
30427,1,Marchello,New Client,4,11/15/2022 15:19:42,11/15/2022 15:46:18,15:19,15:46,27 m,,medication for pancreatitis,,MPV
9889,1,London,Recheck,16,8/24/2022 13:26:53,8/24/2022 14:02:44,13:26,14:02,36 m,,,,MPV
9889,1,London,Sick,6,12/16/2022 9:01:11,12/16/2022 9:40:47,9:01,9:40,39 m,,dental issues/sore mouth,,MPV
9889,1,London,Recheck,6,12/23/2022 9:02:31,12/23/2022 9:36:55,9:02,9:36,34 m,,mouth,,MPV
9889,1,London,Sick,19,6/22/2023 18:40:33,6/22/2023 19:22:17,18:40,19:22,42 m,,Right front limp x 3d,,MPV
9889,1,London,Recheck,19,7/6/2023 16:57:12,7/6/2023 17:47:02,16:57,17:47,50 m,,rads likely,,MPV
21436,1,Ace,Sick,16,5/25/2023 9:54:16,5/25/2023 11:06:22,9:54,11:06,1 h 12 m,,,,MPV
21436,1,Ace,Preventative Care Exam,L16,6/12/2023 17:15:45,6/12/2023 17:43:21,17:15,17:43,28 m,,Rabies,,LVH
21436,1,Ace,EXAM WITH VACCINES,L24,7/12/2023 17:49:48,7/12/2023 18:02:52,17:49,18:02,13 m,,rabies booster post-bite,,LVH
25784,1,Grey Guy,Sick,19,2/2/2023 15:38:58,2/4/2023 13:12:37,15:38,13:12,1 d 21 h 34 m,,blocked,,MPV
15774,1,Avenue,Preventative Care Exam,M11,2/3/2023 14:32:04,2/3/2023 15:06:38,14:32,15:06,34 m,,,,MET
25784,1,Grey Guy,Emergency,19,2/6/2023 14:05:16,2/6/2023 14:18:32,14:05,14:18,13 m,,,,MPV
21448,1,Roundabout,Preventative Care Exam,M11,2/17/2023 15:11:38,2/17/2023 15:34:16,15:11,15:34,23 m,,,,MET
25784,1,Grey Guy,Sick,19,3/9/2023 15:49:03,3/9/2023 16:26:39,15:49,16:26,37 m,,injuries from a cat fight,,MPV
25784,1,Grey Guy,Surgery,19,3/14/2023 7:28:00,3/14/2023 19:37:17,7:28,19:37,12 h 9 m,,P/U,,MPV
25784,1,Grey Guy,Surgery,19,3/15/2023 8:08:32,3/15/2023 8:29:23,8:08,8:29,21 m,,,,MPV
25784,1,Grey Guy,Recheck,19,3/16/2023 14:13:35,3/16/2023 14:52:28,14:13,14:52,39 m,,O doesn't think he's peeing,,MPV
25784,1,Grey Guy,Suture Removal,4,3/27/2023 7:12:46,3/27/2023 12:24:31,7:12,12:24,5 h 12 m,,under sedation,,MPV
15774,1,Avenue,Sick,11,4/3/2023 12:31:33,4/3/2023 12:33:43,12:31,12:33,2 m,,check missing claw,,MPV
15774,1,Avenue,Sick,11,4/3/2023 12:32:00,4/3/2023 12:33:43,12:32,12:33,1 m,,check missing claw,,MPV
15774,1,Avenue,Sick,11,4/3/2023 12:35:28,4/3/2023 13:19:30,12:35,13:19,44 m,,check missing claw,,MPV
15774,1,Avenue,Recheck,M11,4/11/2023 12:03:50,4/11/2023 12:11:51,12:03,12:11,8 m,,,,MET
15774,1,Avenue,Recheck,M11,4/25/2023 12:02:23,4/25/2023 12:31:45,12:02,12:31,29 m,,,,MET
15774,1,Avenue,Recheck,M11,5/16/2023 16:34:56,5/16/2023 16:48:16,16:34,16:48,14 m,,paw,,MET
15774,1,Avenue,Recheck,M11,5/30/2023 16:37:47,5/30/2023 16:58:56,16:37,16:58,21 m,,,,MET
15774,1,Avenue,Recheck,M11,6/30/2023 14:26:19,6/30/2023 14:40:30,14:26,14:40,14 m,,,,MET
31355,1,Jupiter,New Client,24,2/3/2023 15:40:02,2/3/2023 16:58:40,15:40,16:58,1 h 18 m,,,,MPV
31356,1,Onyx,New Client,24,2/3/2023 15:40:12,2/3/2023 16:58:40,15:40,16:58,1 h 18 m,,,,MPV
31356,1,Onyx,Preventative Care Exam,24,2/17/2023 15:47:58,2/17/2023 16:48:51,15:47,16:48,1 h 1 m,,vaccines,,MPV
31355,1,Jupiter,Preventative Care Exam,24,2/17/2023 15:48:07,2/17/2023 16:48:51,15:48,16:48,1 h 0 m,,vaccines,,MPV
31355,1,Jupiter,Surgery,4,3/14/2023 7:34:18,3/14/2023 18:20:30,7:34,18:20,10 h 46 m,,Feline OVH,,MPV
31356,1,Onyx,Short Procedure,4,3/14/2023 7:34:33,3/14/2023 18:20:30,7:34,18:20,10 h 46 m,,Feline castration,,MPV
31356,1,Onyx,Sick,M11,3/17/2023 16:37:17,3/17/2023 17:09:41,16:37,17:09,32 m,,constipated?,,MET
31356,1,Onyx,Sick,4,3/25/2023 10:39:42,3/25/2023 10:57:46,10:39,10:57,18 m,,,,MPV
15953,1,Louie,Senior Exam,4,10/6/2022 15:38:14,10/6/2022 16:07:03,15:38,16:07,29 m,,,,MPV
15953,1,Louie,Sick,6,2/20/2023 19:10:21,2/20/2023 19:37:25,19:10,19:37,27 m,,sudden weight gain,,MPV
15953,1,Louie,Senior Exam,6,4/7/2023 15:13:11,4/7/2023 15:34:11,15:13,15:34,21 m,,,,MPV
29797,1,Fitzwilliam,New Pet,6,9/6/2022 14:31:46,9/6/2022 14:56:58,14:31,14:56,25 m,,URI,,MPV
31044,1,Sugar Plum,Exotic Exam,16,12/30/2022 15:41:34,12/30/2022 16:52:31,15:41,16:52,1 h 11 m,,NP/URI,,MPV
29957,1,Freida,TNT,TK,10/3/2022 16:55:21,10/3/2022 17:09:35,16:55,17:09,14 m,,,,MPV
29956,1,Draco,TNT,TK,10/3/2022 16:55:41,10/3/2022 17:09:35,16:55,17:09,14 m,,,,MPV
15694-3,1,Prince,Senior Exam,6,11/3/2022 16:08:02,11/3/2022 16:31:21,16:08,16:31,23 m,,,,MPV
15694-2,1,Mercedes,Senior Exam,4,12/20/2022 16:29:59,12/20/2022 17:02:08,16:29,17:02,33 m,,,,MPV
28001,1,Ranger,Preventative Care Exam,6,12/29/2022 16:52:00,12/29/2022 17:38:21,16:51,17:38,47 m,,,,MPV
28001,1,Ranger,Technician Appointment,M11,1/20/2023 15:26:40,1/20/2023 15:29:17,15:26,15:29,3 m,,2nd influ,,MET
28001,1,Ranger,Sick,19,5/10/2023 9:10:13,5/10/2023 9:38:49,9:10,9:38,28 m,,dry heaving/ate foam,,MPV
28001,1,Ranger,Sick,19,5/23/2023 9:24:40,5/23/2023 10:15:23,9:24,10:15,51 m,,grape ingestion,,MPV
28001,1,Ranger,Emergency,19,8/1/2023 8:04:50,8/1/2023 8:29:22,8:04,8:29,25 m,,sudden facial swelling,,MPV
25014,1,Remington,Sick,L4,8/31/2022 17:23:10,8/31/2022 17:50:41,17:23,17:50,27 m,,itchy,,LVH
25014,1,Remington,Sick,6,10/29/2022 12:41:01,10/29/2022 13:28:44,12:41,13:28,47 m,,,,MPV
4194,1,Monte,Preventative Care Exam,6,10/12/2022 9:47:47,10/12/2022 10:16:26,9:47,10:16,29 m,,,,MPV
4194,1,Monte,Sick,6,3/29/2023 9:12:38,3/29/2023 9:48:14,9:12,9:48,36 m,,"Check ears, especially right",,MPV
17005,1,Dickens,Sick,M11,6/16/2023 12:02:11,6/16/2023 13:21:06,12:02,13:21,1 h 19 m,,diarrhea,,MET
30887,1,Rocky,New Pet,4,12/22/2022 13:26:56,12/22/2022 14:07:52,13:26,14:07,41 m,,,,MPV
7812,2,Mickey,Preventative Care Exam,L19,3/24/2023 10:51:09,3/24/2023 11:39:51,10:51,11:39,48 m,,,,LVH
L1931,2,Snowball,Senior Exam,L19,3/24/2023 10:51:24,3/24/2023 11:39:51,10:51,11:39,48 m,,,,LVH
L1931,2,Snowball,Senior Exam,L4,3/29/2023 13:46:06,3/29/2023 14:08:17,13:46,14:08,22 m,,,,LVH
31754,1,Olive,New Client,24,3/27/2023 14:08:22,3/27/2023 14:58:35,14:08,14:58,50 m,,,,MPV
31425,1,Tytan,New Client,4,2/13/2023 17:36:20,2/13/2023 18:20:31,17:36,18:20,44 m,,pce,,MPV
31425,1,Tytan,Technician Appointment,TK,3/27/2023 18:33:17,3/27/2023 18:45:37,18:33,18:45,12 m,,1st flu,,MPV
31425,1,Tytan,Technician Appointment,TK,4/17/2023 16:28:20,4/17/2023 16:44:29,16:28,16:44,16 m,,civ #2,,MPV
14811,1,Archie,Senior Exam,M11,2/3/2023 16:59:56,2/3/2023 17:25:36,16:59,17:25,26 m,,,,MET
27427,1,Cooper,Preventative Care Exam,L19,3/3/2023 9:53:09,3/3/2023 10:09:26,9:53,10:09,16 m,,vacc and fecal,,LVH
27427,1,Cooper,Sick,L16,4/10/2023 9:33:20,4/10/2023 9:47:47,9:33,9:47,14 m,,cracked toenail,,LVH
27427,1,Cooper,Technician Appointment,LTK,4/20/2023 11:33:07,4/20/2023 11:39:07,11:33,11:39,6 m,,,,LVH
4856,1,Gabby,Preventative Care Exam,16,1/4/2023 9:03:25,1/4/2023 9:38:10,9:03,9:38,35 m,,,,MPV
10155,1,Riley,Preventative Care Exam,16,1/4/2023 9:03:34,1/4/2023 9:38:10,9:03,9:38,35 m,,,,MPV
L6360-2,3,King,Euthanasia,L12,8/9/2022 10:38:02,8/9/2022 10:56:46,10:38,10:56,18 m,,,,LVH
20163,2,Teddy,Preventative Care Exam,M11,1/6/2023 12:55:53,1/6/2023 13:26:17,12:55,13:26,31 m,,,,MET
27426,1,Baxter,Exam,M11,3/3/2023 17:02:53,3/3/2023 17:30:52,17:02,17:30,28 m,,,,MET
